"","Country.code","Region.code","Year","VA_Agriculture","VA_Mining","VA_Manufacturing","VA_Utilities","VA_Construction","VA_Trade..restaurants.and.hotels","VA_Transport..storage.and.communication","VA_Finance..insurance..real.estate.and.business.services","VA_Government.services","VA_Community..social.and.personal.services","VA_Summation.of.sector.GDP","EMP_Agriculture","EMP_Mining","EMP_Manufacturing","EMP_Utilities","EMP_Construction","EMP_Trade..restaurants.and.hotels","EMP_Transport..storage.and.communication","EMP_Finance..insurance..real.estate.and.business.services","EMP_Government.services","EMP_Community..social.and.personal.services","EMP_Summation.of.sector.GDP","VAQ_ Agriculture","VAQ_ Mining","VAQ_ Manufacturing","VAQ_ Utilities","VAQ_ Construction","VAQ_ Trade..restaurants.and.hotels","VAQ_ Transport..storage.and.communication","VAQ_ Finance..insurance..real.estate.and.business.services","VAQ_ Government.services","VAQ_ Community..social.and.personal.services","VAQ_ Summation.of.sector.GDP","base.yr.Q"
"2022","SGP","ASI",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2023","SGP","ASI",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2024","SGP","ASI",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2025","SGP","ASI",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,143,8,43,153,79,23,NA,177,651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2026","SGP","ASI",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,167,8,49,170,87,23,NA,180,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2027","SGP","ASI",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,205,8,60,186,94,27,NA,182,792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2028","SGP","ASI",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,190,16,63,189,92,32,NA,186,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2029","SGP","ASI",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,234,15,52,166,96,51,NA,177,824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2030","SGP","ASI",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,4,219,13,48,185,97,56,NA,187,834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2031","SGP","ASI",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,3,234,16,51,193,100,62,NA,182,870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2032","SGP","ASI",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,245,16,51,205,104,66,NA,185,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2033","SGP","ASI",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,270,14,63,215,108,71,NA,189,956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2034","SGP","ASI",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,294,14,66,228,117,80,NA,196,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2035","SGP","ASI",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,313,14,71,236,121,88,NA,205,1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2036","SGP","ASI",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,351,11,84,242,130,98,NA,218,1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2037","SGP","ASI",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,360,12,94,261,137,106,NA,229,1221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2038","SGP","ASI",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,347,13,110,273,139,112,NA,236,1251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2039","SGP","ASI",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,346,14,131,274,130,120,NA,238,1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2040","SGP","ASI",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,313,12,134,278,123,119,NA,241,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2041","SGP","ASI",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,306,12,128,269,119,116,NA,248,1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2042","SGP","ASI",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,338,11,119,285,126,124,NA,247,1267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2043","SGP","ASI",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,380,12,110,294,127,141,NA,258,1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2044","SGP","ASI",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,404,11,113,306,136,152,NA,262,1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2045","SGP","ASI",1990,164.04727820685,21.1054977809982,16337.573964109,1325.80899696998,3156.23125906746,11982.1666947576,9876.41362069892,12216.245851965,NA,6582.99662605498,61661.6304488027,8,1,439,11,123,337,151,175,NA,291,1537,95.934080822719,55.641766877177,24429.6136815054,1344.03647232629,1897.57611867338,27101.3778324181,9126.20910866526,15966.3090713251,NA,8293.50128712406,88311.1587605458,"VA_Q05"
"2046","SGP","ASI",1991,143.327821660369,18.0346265665365,18596.5475627149,1343.10508377101,4078.67317665303,13300.0624973847,11234.6231600803,13233.6191363501,NA,7119.88073029424,69068.8229863473,7,1,443,12,122,350,161,185,NA,308,1587,87.3255602169138,54.1038796996096,25478.1813841565,1415.24359003716,2297.99110092553,29299.6238345184,9673.20417576705,17197.4402175005,NA,8882.52817945521,94384.692731405,"VA_Q05"
"2047","SGP","ASI",1992,126.885533811723,16.3413187484795,19502.8832992883,1438.0360498662,5116.75527636214,13718.0564623265,11578.3049603197,15299.3193647529,NA,7892.8569555156,74689.4392209916,9,1,438,14,121,360,168,188,NA,326,1625,88.4353720505949,42.295177937241,26390.2685247504,1513.97511934442,2832.81566775112,30796.6570625757,10390.1949619009,18604.1107681219,NA,9668.29317483569,100327.045829268,"VA_Q05"
"2048","SGP","ASI",1993,132.292345110074,17.1313828200095,22287.9290488324,1653.17844213092,5569.6029034831,16297.6555227691,12928.4835681672,17809.9759283799,NA,8660.86575900483,85356.1631572076,8,1,424,15,114,367,179,184,NA,332,1623,87.5604010800488,32.359278660018,28647.479049016,1604.63952414089,3040.82045055169,36492.7006370903,11354.2998357063,20974.5230326317,NA,10425.3981894658,112658.828654853,"VA_Q05"
"2049","SGP","ASI",1994,148.133988677849,18.7511378073227,24187.0926576655,1764.48206766906,6400.7008905296,18106.0986667508,14211.4873441699,20389.0496947923,NA,9918.41434318334,95145.148348136,10,0,408,18,116,380,189,204,NA,343,1669,90.943018365515,29.0642636013502,31830.0564279303,1722.29200760259,3481.14873392946,40312.1336150727,12375.750952833,22703.8776571063,NA,11117.5496059616,123662.816282403,"VA_Q05"
"2050","SGP","ASI",1995,138.067927570811,17.6059773412443,26847.2621846248,1915.3450086501,6799.61377526583,19780.7788580812,15424.6894117028,22164.0722118538,NA,10710.9206361812,103797.429360885,10,1,385,13,114,346,200,253,NA,380,1702,97.2961905700343,19.4592381140069,34616.1313440454,1807.85588382988,3732.46719634379,43361.668930712,13582.5482035768,23852.3927758405,NA,11679.2493899496,132749.069152982,"VA_Q05"
"2051","SGP","ASI",1996,156.217224167645,20.4570174505249,28080.9759085637,2170.30357861478,8633.79122855108,21629.5764962118,16125.708937591,25221.6427876381,NA,11991.5316837259,114029.274998085,7,1,396,14,135,405,213,240,NA,356,1767,103.214951682194,18.5972885913863,35792.341622982,1947.13611551814,4564.70448475576,46328.6354744319,14796.0028033069,25926.4800252516,NA,12751.230922684,142228.343689204,"VA_Q05"
"2052","SGP","ASI",1997,158.198635534147,20.593905217463,29474.5587991935,2598.57640380351,10292.2721757275,22612.1079287744,17282.0308238546,29298.5745182443,NA,13170.7384731684,124907.651663518,8,1,418,19,172,394,228,261,NA,375,1877,98.2890930833461,14.9773856127004,37655.0196035303,2171.72091384155,5284.20886148084,49286.8317049937,16268.249035195,29119.7819774927,NA,13766.0895512732,153664.232039902,"VA_Q05"
"2053","SGP","ASI",1998,138.134307054342,18.2260544030035,29732.450327426,2777.07513140501,10884.7915426779,21152.7750337174,17594.8573610469,29710.3872089381,NA,13548.6732835801,125557.370250249,6,2,422,11,209,392,224,274,NA,401,1939,94.9673360998604,12.4704582757392,38394.6224989587,2333.89422960566,5624.1766823584,48493.7751702651,17585.2647008348,30694.5941467003,NA,14703.6295731178,157936.435530195,"VA_Q05"
"2054","SGP","ASI",1999,145.938096744298,19.255721098206,31745.5898779055,2740.39314997626,9961.28856180351,25134.7967871898,19997.5730899895,31278.3852765227,NA,14109.3762699591,135131.583372184,6,2,426,10,241,389,220,276,NA,416,1985,99.3189825065361,13.1749670671936,46093.1290140793,2544.7955619787,5419.9787596424,54845.3609827165,19977.3039098861,33737.0368230621,NA,16561.9470624675,179291.032604401,"VA_Q05"
"2055","SGP","ASI",2000,134.886579675274,16.9857174405901,40567.8882072257,2778.66354131064,8796.60331452676,27641.7572349367,21671.777134494,32419.7396349897,NA,15800.7138591465,149830.014383595,5,1,434,9,274,401,233,292,NA,446,2095,92.9218659985221,11.9899181933577,52324.0029958129,2694.73411395714,5244.59004974454,61515.2744508711,21197.1762060069,34746.7829243506,NA,17519.2688001945,195345.74216528,"VA_Q05"
"2056","SGP","ASI",2001,118.127443473355,15.6806340893834,36714.6366568824,3784.2596935712,8807.2894802037,28199.0069707412,22527.8443084142,35911.7881915059,NA,18323.3436212475,154401.977000129,6,1,437,10,248,416,247,315,NA,463,2143,95.1291801422595,12.5445072715067,53674.8104879595,2492.17544460601,5687.88867202235,64125.4304207306,21587.0062630512,37402.4938056033,NA,18658.9091907603,203735.342596541,"VA_Q05"
"2057","SGP","ASI",2002,104.260015992906,12.8981463084007,41562.12678777,3577.08590952981,7818.42635394225,32237.841852322,23744.4125082401,37903.352618287,NA,20201.7216555327,167161.051002399,6,1,450,10,223,440,261,317,NA,502,2209,91.3618696845053,11.8233007827007,51708.6685503786,2777.40083840896,6110.49681360485,56729.2720009236,23218.8130461727,40010.0498486591,NA,19890.0164530797,200547.902721695,"VA_Q05"
"2058","SGP","ASI",2003,93.68723927392,12.2685670477752,44220.3769372902,3725.18308541539,7473.78798064926,34730.0826636976,26741.0148670417,39033.0037246355,NA,21292.6557735525,177323.176162881,6,1,446,10,205,440,255,321,NA,517,2201,95.917887828061,12.2685670477752,54335.2528060424,2967.87790128454,6496.76391393553,53567.9097034179,26039.4758967644,41035.010801977,NA,21198.9685342785,205749.446012576,"VA_Q05"
"2059","SGP","ASI",2004,100.033978134621,13.1912938199501,54606.4600421683,3832.0708546955,6694.58161362466,39812.4240230943,30204.7650242307,41341.5148317235,NA,22119.6011870863,198723.543574093,5,1,464,9,192,462,261,336,NA,499,2229,106.629625044596,13.1912938199501,60121.5201333925,3330.80168953739,6617.63239967496,49599.2647630123,29551.7959801432,44233.7060017476,NA,21687.5863144829,215262.128200855,"VA_Q05"
"2060","SGP","ASI",2005,104.333994391302,13.3192333265492,59199.5523920689,3674.99846201703,6919.3417131423,49523.129380331,32776.4133444164,46777.1474428407,NA,23033.3941660457,222022.740064691,6,1,474,10,193,480,270,356,NA,463,2253,104.333994391302,13.3192333265492,59199.5523920689,3674.99846201703,6919.3417131423,49523.129380331,32776.4133444164,46777.1474428407,NA,23033.3941660457,222022.740064691,"VA_Q05"
"2061","SGP","ASI",2006,105.721027733815,13.4963014128275,66147.6226078363,4233.33987649022,7308.24721504608,58695.4148443867,33873.4671626281,54457.5762007588,NA,24641.9969962542,249476.882232547,6,1,525,11,217,551,300,417,NA,442,2469,110.219794871424,14.6209931972298,67138.4760698947,3963.41384823367,7202.52618731226,54811.8541128456,34830.5798711545,52942.616367169,NA,24086.3992547594,245100.706499438,"VA_Q05"
"2062","SGP","ASI",2007,106.888392107999,14.1790724224897,66416.9566226989,4349.70314006837,8560.88764954779,66544.5682745013,38192.9676167939,65760.3564997497,NA,25653.2141059198,275600.812071689,7,1,558,11,250,607,314,500,NA,383,2632,107.979089986652,14.1790724224897,68977.9152417762,4006.13330829266,8124.60849808658,57230.0083908042,36621.2719736548,58690.4528503207,NA,24160.0487100437,257931.506437509,"VA_Q05"
"2063","SGP","ASI",2008,107.248579244203,13.5471889571625,59101.8696904474,4487.50634206006,12668.8795397731,65867.561642137,40760.1047748625,73294.8079879013,NA,28221.0524625956,284522.578207978,8,1,580,12,314,674,353,566,NA,350,2858,107.248579244203,13.5471889571625,68406.5306391918,4240.27014359185,10101.6872323908,60975.8974961882,39589.4018624811,64287.0562638013,NA,25774.6559234147,273496.295329261,"VA_Q05"
"2064","SGP","ASI",2009,106.585189460932,13.1857966343421,59336.0848545395,4285.38390616119,14926.3217900753,59756.9315304523,35172.0137057214,72648.2453732941,NA,28267.0515348709,274512.902497596,8,1,539,13,339,692,352,586,NA,376,2906,102.189923916151,13.1857966343421,63818.1568938296,4111.77091714235,11510.1016453945,56055.0191253607,36133.4780436422,65245.5193794972,NA,26401.2613111115,263391.781852915,"VA_Q05"
"2065","SGP","ASI",2010,111.274849950956,14.4657304936242,71727.768278386,5320.05057615519,14002.8271178283,68826.8329401646,40859.0121534914,82474.6932866493,NA,35200.6860334853,318537.610966605,9,1,543,15,345,751,384,646,NA,354,3047,103.485610454389,13.3529819941147,83789.9620130696,4435.41551904509,12367.0868235492,64980.0613773601,38446.5734065547,72073.8330617335,NA,30553.8482995334,306763.619093294,"VA_Q05"
"2066","SGP","ASI",2011,114.415981206973,14.5824289773593,73318.2094475508,5840.82366808539,14791.0698842662,72157.2237558918,39900.890857973,91523.8111631309,NA,39416.3055258023,337077.332712885,9,1,543,16,363,801,410,686,NA,321,3150,107.685629371269,13.4607036714086,91023.5216766769,4585.61305072653,13235.2368849125,66990.5569966828,40198.1480640499,77019.9029571882,NA,32738.6747794776,325913.922468063,"VA_Q05"
"2067","SGP","ASI",2012,111.346846397974,14.7705000323843,76340.7613212233,6055.90501327757,16169.1527662201,71983.4638116699,42529.9505547854,97383.04290582,NA,40623.4198582976,351211.813577724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.210654087791,14.7705000323843,92223.5936252771,4802.68489514527,14515.9929549032,67630.7110713573,41810.7408224393,79639.1275976857,NA,33184.7688035268,333931.464732145,"VA_Q05"
"2068","SWE","EUR",1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2069","SWE","EUR",1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2070","SWE","EUR",1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2071","SWE","EUR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,20,971,19,273,351,263,63,451,148,3294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2072","SWE","EUR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2073","SWE","EUR",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2074","SWE","EUR",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2075","SWE","EUR",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2076","SWE","EUR",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2077","SWE","EUR",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2078","SWE","EUR",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2079","SWE","EUR",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2080","SWE","EUR",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2081","SWE","EUR",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,31,1103,21,328,563,254,77,589,163,3649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2082","SWE","EUR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,31,1130,21,330,573,254,82,603,165,3683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2083","SWE","EUR",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,30,1137,21,340,573,255,86,609,168,3701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2084","SWE","EUR",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,28,1137,22,351,577,256,94,652,172,3727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2085","SWE","EUR",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421,27,1151,22,364,584,256,105,687,167,3784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2086","SWE","EUR",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,27,1156,22,385,588,257,110,712,164,3819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2087","SWE","EUR",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,26,1141,22,393,586,260,118,746,163,3827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2088","SWE","EUR",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,25,1104,21,407,574,261,122,790,153,3813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2089","SWE","EUR",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,24,1085,21,412,599,264,124,850,154,3863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2090","SWE","EUR",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,23,1104,22,407,607,264,128,907,155,3931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2091","SWE","EUR",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,23,1121,22,377,605,262,134,967,158,3980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2092","SWE","EUR",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,20,1086,25,358,607,264,141,1001,163,3960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2093","SWE","EUR",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,21,1065,24,336,594,264,144,1049,171,3951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2094","SWE","EUR",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,20,1076,25,321,593,265,145,1066,174,3957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2095","SWE","EUR",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,22,1095,29,299,609,267,148,1101,179,4009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2096","SWE","EUR",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,23,1093,30,295,636,268,150,1155,188,4096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2097","SWE","EUR",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,23,1093,30,299,644,271,169,1180,192,4152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2098","SWE","EUR",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,20,1058,30,302,644,275,171,1227,200,4171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2099","SWE","EUR",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,17,1028,30,295,646,273,184,1278,208,4206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2100","SWE","EUR",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,17,1036,31,288,627,286,187,1335,218,4264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2101","SWE","EUR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,17,1033,34,291,632,291,198,1361,222,4312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2102","SWE","EUR",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,16,1004,35,288,629,293,198,1395,224,4307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2103","SWE","EUR",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,15,969,35,282,621,299,204,1409,228,4283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2104","SWE","EUR",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,15,949,36,270,624,294,214,1424,228,4268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2105","SWE","EUR",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,14,953,35,262,626,293,225,1465,224,4311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2106","SWE","EUR",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,14,966,36,262,636,300,229,1479,228,4358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2107","SWE","EUR",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,13,967,36,263,637,300,259,1472,228,4376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2108","SWE","EUR",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,12,960,36,270,648,300,272,1454,234,4366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2109","SWE","EUR",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,12,977,35,271,666,300,284,1465,234,4422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2110","SWE","EUR",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,11,962,35,286,690,304,300,1494,236,4489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"2111","SWE","EUR",1990,5646.68721038243,576.912051773858,28999.5734545217,4446.34520808763,9564.77831405393,17206.2160978286,12045.3199220617,544.022883652428,32206.6052487733,4239.09839526765,115475.333518128,168,11,931,35,288,685,309,318,1505,242,4491,3437.59387351389,1313.87721279618,19492.3511846802,7329.66649144549,12781.9471806718,19443.2427007729,14605.4938652128,1123.41288644913,50388.4582447794,9494.38197817759,139410.538252637,"VA_Q05"
"2112","SWE","EUR",1991,4780.18461877221,463.28869820714,26778.4953191606,4739.32833997929,9561.55191929896,16741.7203675861,12401.2783284535,574.353266610013,32568.9051893495,4408.82254784915,113018.03611179,161,10,874,34,286,667,310,324,1494,244,4404,2994.76523552139,1200.85204694257,17588.0904377385,7060.07249194056,12175.0635637685,18300.6024365825,13618.4728869133,1099.67899866852,48674.5578060436,9088.80176705556,131800.957671175,"VA_Q05"
"2113","SWE","EUR",1992,4578.41303889185,470.828551565905,26009.004636872,5038.1376569873,9018.4623577744,16653.3963775485,12734.2521729418,590.576853698274,33505.3572124511,4897.81441930674,113496.352140131,156,10,797,33,258,636,297,318,1437,246,4189,2922.40288249404,1280.43593607357,17279.6799977008,7009.08584799325,11771.3669617047,18148.8349469961,13873.7116987777,1140.65700885724,49958.4473391601,8974.04662389257,132358.66924365,"VA_Q05"
"2114","SWE","EUR",1993,4299.44506300383,462.547450095415,27495.1856137929,5058.69020562862,7822.74379178342,16745.700636717,11936.9299868683,662.962870480935,32754.4002797529,5050.40316974761,112289.009067871,156,9,740,32,221,610,282,294,1387,246,3976,3006.667465566,1177.08621494107,17549.8702370125,7001.01876021363,10624.7432790776,18149.480898982,13164.6107366619,1110.78992789297,49753.8368703529,8769.97380097222,130307.969151727,"VA_Q05"
